,name,chamber,party,state,district,date,content,replyCount,retweetCount,likeCount,quoteCount,handle,platform,url,photos,news,text,toke,superBERT,enga,cvs
707,Katherine M. Clark,House,Democrat,MA,5,2021-10-04 19:40:03+00:00,"While we are all stuck on Twitter, here's a reminder that families are stuck without #childcare. #BuildBackBetter",4,34,146,0,repkclark,Twitter,https://twitter.com/RepKClark/status/1445111492932784129,,[],stuck twitter heres reminder families stuck without childcare buildbackbetter,"['stuck', 'twitter', 'heres', 'reminder', 'families', 'stuck', 'without', 'childcare', 'buildbackbetter']",7,184,False
708,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:54+00:00,"The @US_FDA recently added more kids to the current vaccine trials for ages 5-12. @RepRoKhanna wanted to know why, and Dr. Marks assured us that their goal is to have as much safety data as possible. As someone who likes to crunch numbers, I can appreciate this! 🤓 (7/9)",5,48,704,1,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111454202425349,,[],fda recently added kids current vaccine trials ages wanted know dr marks assured us goal much safety data possible someone likes crunch numbers appreciate,"['fda', 'recently', 'added', 'kids', 'current', 'vaccine', 'trials', 'ages', 'wanted', 'know', 'dr', 'marks', 'assured', 'us', 'goal', 'much', 'safety', 'data', 'possible', 'someone', 'likes', 'crunch', 'numbers', 'appreciate']",3,758,False
709,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:54+00:00,"Vaccines are the best tool that we have for ending this pandemic. Every American who qualifies for a vaccine should get one.

My sons, Luke and Paul, got their vaccines back in May. Watch how easy it was 👇 (9/9)

twitter.com/repkatieporter…",64,197,2014,7,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111456521883652,,['https://twitter.com/repkatieporter/status/1395467765415399433?lang=en'],vaccines best tool ending pandemic every american qualifies vaccine get onemy sons luke paul got vaccines back may watch easy 99twittercomrepkatieporter,"['vaccines', 'best', 'tool', 'ending', 'pandemic', 'every', 'american', 'qualifies', 'vaccine', 'get', 'onemy', 'sons', 'luke', 'paul', 'got', 'vaccines', 'back', 'may', 'watch', 'easy', '99twittercomrepkatieporter']",3,2282,False
710,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:54+00:00,"I'm grateful the @US_FDA briefed my colleagues and me, but the agency shouldn't have left parents in the dark for months. Public health officials need to build trust with the people they serve, and that starts with being transparent. (8/9)",9,88,1135,2,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111455532027908,,[],im grateful fda briefed colleagues agency shouldnt left parents dark months public health officials need build trust people serve starts transparent,"['im', 'grateful', 'fda', 'briefed', 'colleagues', 'agency', 'shouldnt', 'left', 'parents', 'dark', 'months', 'public', 'health', 'officials', 'need', 'build', 'trust', 'people', 'serve', 'starts', 'transparent']",-1,1234,False
711,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:53+00:00,"It's possible for pre-teens to weigh as much as adults who are eligible for the vaccine. So, I also asked how height and weight factor in. The response? Kids have more reactive immune systems than similarly-sized adults, so weight-based dosing isn't the most accurate. (5/9)",11,60,732,2,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111452210135041,,[],possible preteens weigh much adults eligible vaccine also asked height weight factor response kids reactive immune systems similarlysized adults weightbased dosing isnt accurate,"['possible', 'preteens', 'weigh', 'much', 'adults', 'eligible', 'vaccine', 'also', 'asked', 'height', 'weight', 'factor', 'response', 'kids', 'reactive', 'immune', 'systems', 'similarlysized', 'adults', 'weightbased', 'dosing', 'isnt', 'accurate']",3,805,False
712,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:53+00:00,"As a mom of a 9 year old myself, I had a few questions for Dr. Marks—like, where will vaccines for young kids be administered once they're approved?

Answer: From their pediatrician or other approved health care workers, depending on the state. (4/9)",4,49,585,1,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111451316719622,,[],mom year old questions dr markslike vaccines young kids administered theyre approvedanswer pediatrician approved health care workers depending state,"['mom', 'year', 'old', 'questions', 'dr', 'markslike', 'vaccines', 'young', 'kids', 'administered', 'theyre', 'approvedanswer', 'pediatrician', 'approved', 'health', 'care', 'workers', 'depending', 'state']",3,639,False
713,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:53+00:00,"Let's start with what's on everyone's minds. What's the anticipated timeline for:
✅Fast-tracked authorization for kids under 5? Spring 2022
✅Fast-tracked authorization for kids 5-12? Before Thanksgiving, possibly before Halloween
✅Full approval for kids 12-15? Fall 2021 (3/9)",12,163,847,22,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111450297507840,,[],lets start whats everyones minds whats anticipated timeline forfasttracked authorization kids spring 2022fasttracked authorization kids thanksgiving possibly halloweenfull approval kids fall,"['lets', 'start', 'whats', 'everyones', 'minds', 'whats', 'anticipated', 'timeline', 'forfasttracked', 'authorization', 'kids', 'spring', '2022fasttracked', 'authorization', 'kids', 'thanksgiving', 'possibly', 'halloweenfull', 'approval', 'kids', 'fall']",-1,1044,False
714,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:53+00:00,"My colleague @USRepKCastor asked about the safety of kids getting both the COVID and flu vaccines. Dr. Marks said there's no reason to worry about getting both vaccines. In fact, @US_FDA is working on combining them into a single shot 💉 (6/9)",8,62,672,2,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111453120303106,,[],colleague asked safety kids getting covid flu vaccines dr marks said theres reason worry getting vaccines fact fda working combining single shot,"['colleague', 'asked', 'safety', 'kids', 'getting', 'covid', 'flu', 'vaccines', 'dr', 'marks', 'said', 'theres', 'reason', 'worry', 'getting', 'vaccines', 'fact', 'fda', 'working', 'combining', 'single', 'shot']",3,744,False
715,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:52+00:00,"First, a disclaimer: We can't rush the science, but we can be communicating better about the vaccine approval process. My colleagues and I wrote to the @US_FDA last month to get clear information on behalf of parents of kids under 12. (2/9) 

twitter.com/RepKatiePorter…",8,75,632,1,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111448951087111,,['https://twitter.com/RepKatiePorter/status/1427687260305063937'],first disclaimer cant rush science communicating better vaccine approval process colleagues wrote fda last month get clear information behalf parents kids twittercomrepkatieporter,"['first', 'disclaimer', 'cant', 'rush', 'science', 'communicating', 'better', 'vaccine', 'approval', 'process', 'colleagues', 'wrote', 'fda', 'last', 'month', 'get', 'clear', 'information', 'behalf', 'parents', 'kids', 'twittercomrepkatieporter']",3,716,False
716,Guy Reschenthaler,House,Republican,PA,14,2021-10-04 19:39:52+00:00,This is the part of Biden’s war on natural gas and oil that he didn’t tell you about. twitter.com/HouseGOP/statu…,21,9,24,0,greschenthaler,Twitter,https://twitter.com/GReschenthaler/status/1445111447541932032,,['https://twitter.com/HouseGOP/status/1445040085347586056'],part bidens war natural gas oil didnt tell twittercomhousegopstatu,"['part', 'bidens', 'war', 'natural', 'gas', 'oil', 'didnt', 'tell', 'twittercomhousegopstatu']",25,54,False
717,Katie Porter,House,Democrat,CA,45,2021-10-04 19:39:52+00:00,"Representatives have a duty to get answers for the American people. At my and @RepRoKhanna's request, my colleagues and I were recently briefed by Dr. Peter Marks, @US_FDA’s vaccine chief, on when kids under 12 will be able to get vaccinated.

THREAD on what we learned ⬇️",29,397,1796,31,repkatieporter,Twitter,https://twitter.com/RepKatiePorter/status/1445111447869034501,,[],representatives duty get answers american people request colleagues recently briefed dr peter marks fdas vaccine chief kids able get vaccinatedthread learned,"['representatives', 'duty', 'get', 'answers', 'american', 'people', 'request', 'colleagues', 'recently', 'briefed', 'dr', 'peter', 'marks', 'fdas', 'vaccine', 'chief', 'kids', 'able', 'get', 'vaccinatedthread', 'learned']",3,2253,False
718,"Robert C. ""Bobby"" Scott",House,Democrat,VA,3,2021-10-04 19:39:41+00:00,Senate Republicans are risking an economic catastrophe if they continue to block us from raising the debt ceiling to pay for their own spending. twitter.com/potus/status/1…,2,10,21,0,bobbyscott,Twitter,https://twitter.com/BobbyScott/status/1445111399391367174,,['https://twitter.com/potus/status/1445101373809365006'],senate republicans risking economic catastrophe continue block us raising debt ceiling pay spending twittercompotusstatus1,"['senate', 'republicans', 'risking', 'economic', 'catastrophe', 'continue', 'block', 'us', 'raising', 'debt', 'ceiling', 'pay', 'spending', 'twittercompotusstatus1']",0,33,False
719,Raul Ruiz,House,Democrat,CA,36,2021-10-04 19:39:29+00:00,"Thanks to the #AmericanRescuePlan, our local school districts can upgrade their school buses so that our children can stay healthy, safe, and ready to learn. Looking forward to continuing to work with our local schools to protect the health and safety of our students! (2/2) https://t.co/9wCNDxdAg1",1,4,16,0,repraulruizmd,Twitter,https://twitter.com/RepRaulRuizMD/status/1445111349122682891,https://pbs.twimg.com/media/FA4RA8kXoAAVHe8?format=jpg&name=small,[],thanks americanrescueplan local school districts upgrade school buses children stay healthy safe ready learn looking forward continuing work local schools protect health safety students,"['thanks', 'americanrescueplan', 'local', 'school', 'districts', 'upgrade', 'school', 'buses', 'children', 'stay', 'healthy', 'safe', 'ready', 'learn', 'looking', 'forward', 'continuing', 'work', 'local', 'schools', 'protect', 'health', 'safety', 'students']",-1,21,False
720,Raul Ruiz,House,Democrat,CA,36,2021-10-04 19:39:28+00:00,No child should have to ride the bus to school in triple-digit temperatures without air conditioning. (1/2),3,6,33,1,repraulruizmd,Twitter,https://twitter.com/RepRaulRuizMD/status/1445111346782261254,,[],child ride bus school tripledigit temperatures without air conditioning,"['child', 'ride', 'bus', 'school', 'tripledigit', 'temperatures', 'without', 'air', 'conditioning']",16,43,False
721,Cheri Bustos,House,Democrat,IL,17,2021-10-04 19:38:56+00:00,"It was great to join @ricofarmbureau &amp; Mercer County Farm Bureau today as they kicked off this year's Bushels for Hunger program! Thank you to everyone who came by to support our local food pantries. Since 2010, more than 1.35 million meals have been provided to those in need! https://t.co/M9aS7yzGDS",1,3,10,0,repcheri,Twitter,https://twitter.com/RepCheri/status/1445111213604626452,https://pbs.twimg.com/media/FA4Qw5eWUAAQNEq?format=jpg&name=small,[],great join mercer county farm bureau today kicked years bushels hunger program thank everyone came support local food pantries since million meals provided need,"['great', 'join', 'mercer', 'county', 'farm', 'bureau', 'today', 'kicked', 'years', 'bushels', 'hunger', 'program', 'thank', 'everyone', 'came', 'support', 'local', 'food', 'pantries', 'since', 'million', 'meals', 'provided', 'need']",-1,14,False
722,James E. Clyburn,House,Democrat,SC,6,2021-10-04 19:38:55+00:00,"Raising the debt limit has nothing to do with future spending. It has everything to do with ensuring our nation pays its pre-existing debts.

It is unconscionable that Republicans are willing to risk the full faith &amp; credit of the United States to score partisan political points.",28,122,313,6,whipclyburn,Twitter,https://twitter.com/WhipClyburn/status/1445111206184898578,,[],raising debt limit nothing future spending everything ensuring nation pays preexisting debtsit unconscionable republicans willing risk full faith credit united states score partisan political points,"['raising', 'debt', 'limit', 'nothing', 'future', 'spending', 'everything', 'ensuring', 'nation', 'pays', 'preexisting', 'debtsit', 'unconscionable', 'republicans', 'willing', 'risk', 'full', 'faith', 'credit', 'united', 'states', 'score', 'partisan', 'political', 'points']",0,469,False
723,Robert E. Latta,House,Republican,OH,5,2021-10-04 19:38:26+00:00,"We are experiencing an economic crisis:

↗️Inflation is at a 30 YR HIGH; it has risen every single month since POTUS assumed office; and Americans are paying more for almost everything b/c of it.

We need to rein in out of control spending in Washington!
nationalreview.com/news/key-infla…",12,5,8,2,boblatta,Twitter,https://twitter.com/boblatta/status/1445111088316616714,,['https://www.nationalreview.com/news/key-inflation-measure-soars-to-30-year-high/'],experiencing economic crisisinflation yr high risen every single month since potus assumed office americans paying almost everything bc itwe need rein control spending washingtonnationalreviewcomnewskeyinfla,"['experiencing', 'economic', 'crisisinflation', 'yr', 'high', 'risen', 'every', 'single', 'month', 'since', 'potus', 'assumed', 'office', 'americans', 'paying', 'almost', 'everything', 'bc', 'itwe', 'need', 'rein', 'control', 'spending', 'washingtonnationalreviewcomnewskeyinfla']",0,27,False
724,Michelle Steel,House,Republican,CA,48,2021-10-04 19:38:20+00:00,Happening now: I’m joining @USCG for a press conference to share live updates on the oil spill impacting our community. https://t.co/1EZNfB48CA,23,7,21,1,repsteel,Twitter,https://twitter.com/RepSteel/status/1445111059291983874,https://pbs.twimg.com/media/FA4Q2OtXIAAeOwH?format=jpg&name=small,[],happening im joining press conference share live updates oil spill impacting community,"['happening', 'im', 'joining', 'press', 'conference', 'share', 'live', 'updates', 'oil', 'spill', 'impacting', 'community']",14,52,False
